run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropIncorrectlyReceived:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropIncorrectlyReceived:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropIncorrectlyReceived:sum(packetBytes),source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropIncorrectlyReceived:sum(packetBytes),title,"packet drop: incorrectly received, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropInterfaceDown:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropInterfaceDown:count,title,"packet drop: interface down, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ppp[1].ppp,packetDropInterfaceDown:sum(packetBytes),title,"packet drop: interface down, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropAddressResolutionFailed:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropAddressResolutionFailed:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropAddressResolutionFailed:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropAddressResolutionFailed:count,source,packetDropReasonIsAddressResolutionFailed(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropAddressResolutionFailed:count,title,"packet drop: address resolution failed, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),source,packetDropReasonIsAddressResolutionFailed(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),title,"packet drop: address resolution failed, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropHopLimitReached:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropHopLimitReached:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropHopLimitReached:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropHopLimitReached:count,source,packetDropReasonIsHopLimitReached(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropHopLimitReached:count,title,"packet drop: hop limit reached, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropHopLimitReached:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropHopLimitReached:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropHopLimitReached:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropHopLimitReached:sum(packetBytes),source,packetDropReasonIsHopLimitReached(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropHopLimitReached:sum(packetBytes),title,"packet drop: hop limit reached, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropForwardingDisabled:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropForwardingDisabled:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropForwardingDisabled:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropForwardingDisabled:count,source,packetDropReasonIsForwardingDisabled(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropForwardingDisabled:count,title,"packet drop: forwarding disabled, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropForwardingDisabled:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropForwardingDisabled:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropForwardingDisabled:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropForwardingDisabled:sum(packetBytes),source,packetDropReasonIsForwardingDisabled(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropForwardingDisabled:sum(packetBytes),title,"packet drop: forwarding disabled, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoInterfaceFound:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoInterfaceFound:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoInterfaceFound:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoInterfaceFound:count,source,packetDropReasonIsNoInterfaceFound(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoInterfaceFound:count,title,"packet drop: no interface found, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoInterfaceFound:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoInterfaceFound:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoInterfaceFound:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoInterfaceFound:sum(packetBytes),source,packetDropReasonIsNoInterfaceFound(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoInterfaceFound:sum(packetBytes),title,"packet drop: no interface found, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoRouteFound:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoRouteFound:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoRouteFound:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoRouteFound:count,source,packetDropReasonIsNoRouteFound(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoRouteFound:count,title,"packet drop: no route found, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoRouteFound:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoRouteFound:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoRouteFound:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoRouteFound:sum(packetBytes),source,packetDropReasonIsNoRouteFound(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropNoRouteFound:sum(packetBytes),title,"packet drop: no route found, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropUndefined:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropUndefined:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropUndefined:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropUndefined:count,source,packetDropReasonIsUndefined(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropUndefined:count,title,"packet drop: undefined, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropUndefined:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropUndefined:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropUndefined:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropUndefined:sum(packetBytes),source,packetDropReasonIsUndefined(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.ip,packetDropUndefined:sum(packetBytes),title,"packet drop: undefined, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpResolutionFailed:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpResolutionFailed:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpResolutionFailed:count,title,"ARP failed resolutions, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpResolutionCompleted:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpResolutionCompleted:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpResolutionCompleted:count,title,"ARP completed resolutions, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpResolutionInitiated:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpResolutionInitiated:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpResolutionInitiated:count,title,"ARP initiated resolutions, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpReplySent:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpReplySent:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpReplySent:count,source,arpReplySent,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpReplySent:count,title,"ARP replies sent, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpReplySent:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpReplySent:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpReplySent:sum(packetBytes),source,arpReplySent,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpReplySent:sum(packetBytes),title,"ARP replies sent, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpRequestSent:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpRequestSent:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpRequestSent:count,source,arpRequestSent,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpRequestSent:count,title,"ARP request sent, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpRequestSent:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpRequestSent:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpRequestSent:sum(packetBytes),source,arpRequestSent,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.internetCloud.ipv4.arp,arpRequestSent:sum(packetBytes),title,"ARP request sent, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.gwRouter.lo[0].lo,rcvdPkFromHl:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,rcvdPkFromHl:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,rcvdPkFromHl:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,rcvdPkFromHl:count,source,packetReceivedFromUpper,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,rcvdPkFromHl:count,title,"packets received from higher layer, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.gwRouter.lo[0].lo,rcvdPkFromHl:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,rcvdPkFromHl:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,rcvdPkFromHl:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,rcvdPkFromHl:sum(packetBytes),source,packetReceivedFromUpper,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,rcvdPkFromHl:sum(packetBytes),title,"packets received from higher layer, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.gwRouter.lo[0].lo,passedUpPk:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,passedUpPk:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,passedUpPk:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,passedUpPk:count,source,packetSentToUpper,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,passedUpPk:count,title,"packets passed to higher layer, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.gwRouter.lo[0].lo,passedUpPk:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,passedUpPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,passedUpPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,passedUpPk:sum(packetBytes),source,packetSentToUpper,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.lo[0].lo,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPulled:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPulled:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPulled:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPulled:count,title,"packet pulled, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPulled:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPulled:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPulled:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPulled:sum(packetBytes),title,"packet pulled, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:max,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:max,autoWarmupFilter,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:max,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:max,recordingmode,max,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:max,source,warmup(count(packetPushed) - count(packetPulled) - count(packetRemoved) - count(packetDropped)),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:max,title,"queue length, max",,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:max,type,int,,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:timeavg,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:timeavg,source,warmup(count(packetPushed) - count(packetPulled) - count(packetRemoved) - count(packetDropped)),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:timeavg,title,"queue length, timeavg",,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,queueLength:timeavg,type,int,,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPushed:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPushed:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPushed:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPushed:count,title,"packet pushed, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPushed:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPushed:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPushed:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetPushed:sum(packetBytes),title,"packet pushed, sum(packetBytes)",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetDropQueueOverflow:count,,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetDropQueueOverflow:count,interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetDropQueueOverflow:count,recordingmode,count,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetDropQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetDropQueueOverflow:count,title,"packet drops: queue overflow, count",,,,,,,,,,,
General-0-20230707-14:12:34-40377,scalar,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetDropQueueOverflow:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetDropQueueOverflow:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230707-14:12:34-40377,attr,FLoRaSatNetworkWired.gwRouter.ppp[0].ppp.queue,packetDropQueueOverflow:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
